TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-08,2026-05-08,FO,NSE,STO,52130,,ADANIPORTS,,2026-05-26,2026-05-26,1940.00,PE,ADANIPORTS26MAY1940PE,0.00,0.00,0.00,418.90,0.00,418.90,1760.40,186.10,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77925,,ADANIPORTS,,2026-05-26,2026-05-26,1880.00,CE,ADANIPORTS26MAY1880CE,9.10,21.35,8.45,11.70,11.25,9.05,1760.40,11.70,210900,-26600,1573,1416067173.75,1380,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77725,,ADANIPORTS,,2026-05-26,2026-05-26,1200.00,CE,ADANIPORTS26MAY1200CE,0.00,0.00,0.00,407.00,407.00,407.00,1760.40,563.90,3325,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77909,,ADANIPORTS,,2026-05-26,2026-05-26,1600.00,CE,ADANIPORTS26MAY1600CE,162.00,196.80,161.65,167.05,167.05,148.55,1760.40,167.05,644100,-16150,167,141104046.25,115,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84750,,ADANIPORTS,,2026-06-30,2026-06-30,1680.00,CE,ADANIPORTS26JUN1680CE,137.55,137.55,127.70,127.70,127.70,17.80,1760.40,158.65,1425,1425,5,4307941.25,3,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,35412,,ADANIPORTS,,2026-06-30,2026-06-30,1720.00,CE,ADANIPORTS26JUN1720CE,107.30,119.80,104.70,105.20,105.20,89.00,1760.40,135.45,2850,-2850,14,12166745.00,11,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66592,,ADANIPORTS,,2026-06-30,2026-06-30,1580.00,PE,ADANIPORTS26JUN1580PE,0.00,0.00,0.00,72.85,0.00,72.85,1760.40,31.95,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77910,,ADANIPORTS,,2026-05-26,2026-05-26,1600.00,PE,ADANIPORTS26MAY1600PE,10.20,10.20,5.10,6.20,6.10,8.55,1760.40,6.20,953800,-11875,2340,1785580717.50,1369,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77906,,ADANIPORTS,,2026-05-26,2026-05-26,1520.00,PE,ADANIPORTS26MAY1520PE,2.90,3.10,2.60,2.75,2.80,3.30,1760.40,2.75,108300,-44175,172,124411240.00,93,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,49424,,ADANIPORTS,,2026-05-26,2026-05-26,1900.00,PE,ADANIPORTS26MAY1900PE,140.00,152.15,128.15,141.65,141.65,184.20,1760.40,152.65,4750,2850,20,19416147.50,20,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84748,,ADANIPORTS,,2026-06-30,2026-06-30,1640.00,PE,ADANIPORTS26JUN1640PE,34.95,34.95,28.00,28.00,28.00,42.65,1760.40,48.80,4275,0,5,3965846.25,5,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,52134,,ADANIPORTS,,2026-06-30,2026-06-30,1880.00,PE,ADANIPORTS26JUN1880PE,0.00,0.00,0.00,365.90,0.00,365.90,1760.40,168.55,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66832,,ADANIPORTS,,2026-07-28,2026-07-28,1640.00,PE,ADANIPORTS26JUL1640PE,0.00,0.00,0.00,118.45,0.00,118.45,1760.40,67.50,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66588,,ADANIPORTS,,2026-06-30,2026-06-30,1540.00,PE,ADANIPORTS26JUN1540PE,0.00,0.00,0.00,57.25,0.00,57.25,1760.40,23.30,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84608,,ADANIPORTS,,2026-05-26,2026-05-26,1460.00,CE,ADANIPORTS26MAY1460CE,327.00,327.00,327.00,327.00,327.00,134.75,1760.40,305.45,475,0,1,848825.00,1,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77905,,ADANIPORTS,,2026-05-26,2026-05-26,1520.00,CE,ADANIPORTS26MAY1520CE,241.00,241.00,241.00,241.00,241.00,223.95,1760.40,247.55,12350,-475,1,836475.00,1,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84616,,ADANIPORTS,,2026-05-26,2026-05-26,1580.00,CE,ADANIPORTS26MAY1580CE,204.00,211.45,182.00,190.00,190.00,167.10,1760.40,192.45,151050,-475,22,18604633.75,13,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84704,,ADANIPORTS,,2026-06-30,2026-06-30,1520.00,CE,ADANIPORTS26JUN1520CE,0.00,0.00,0.00,42.85,0.00,42.85,1760.40,273.95,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84706,,ADANIPORTS,,2026-06-30,2026-06-30,1560.00,CE,ADANIPORTS26JUN1560CE,223.00,223.00,223.00,223.00,223.00,34.70,1760.40,242.00,475,475,1,846925.00,1,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66593,,ADANIPORTS,,2026-06-30,2026-06-30,1620.00,CE,ADANIPORTS26JUN1620CE,0.00,0.00,0.00,124.50,0.00,124.50,1760.40,197.90,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84607,,ADANIPORTS,,2026-05-26,2026-05-26,1420.00,PE,ADANIPORTS26MAY1420PE,1.30,1.40,1.20,1.40,1.40,1.15,1760.40,0.35,20425,-1900,6,4050657.50,5,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77904,,ADANIPORTS,,2026-05-26,2026-05-26,1480.00,PE,ADANIPORTS26MAY1480PE,2.25,2.25,1.80,2.10,2.10,2.25,1760.40,1.25,42275,-9500,33,23230801.25,19,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66833,,ADANIPORTS,,2026-07-28,2026-07-28,1680.00,CE,ADANIPORTS26JUL1680CE,0.00,0.00,0.00,121.40,0.00,121.40,1760.40,186.50,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66595,,ADANIPORTS,,2026-06-30,2026-06-30,1660.00,CE,ADANIPORTS26JUN1660CE,0.00,0.00,0.00,66.00,66.00,66.00,1760.40,171.10,475,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77863,,ADANIPORTS,,2026-05-26,2026-05-26,1400.00,CE,ADANIPORTS26MAY1400CE,384.00,384.00,381.00,381.00,381.00,319.45,1760.40,364.65,58900,0,2,1693375.00,2,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84584,,ADANIPORTS,,2026-05-26,2026-05-26,1340.00,CE,ADANIPORTS26MAY1340CE,0.00,0.00,0.00,404.00,404.00,404.00,1760.40,424.35,7600,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77913,,ADANIPORTS,,2026-05-26,2026-05-26,1680.00,CE,ADANIPORTS26MAY1680CE,85.00,125.55,85.00,99.70,98.50,84.65,1760.40,99.70,248425,-5225,95,80557981.25,95,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77884,,ADANIPORTS,,2026-05-26,2026-05-26,1440.00,CE,ADANIPORTS26MAY1440CE,330.00,330.00,330.00,330.00,330.00,212.80,1760.40,325.10,43700,2375,6,5044500.00,6,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66921,,ADANIPORTS,,2026-07-28,2026-07-28,1920.00,PE,ADANIPORTS26JUL1920PE,0.00,0.00,0.00,302.50,0.00,302.50,1760.40,213.35,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66917,,ADANIPORTS,,2026-07-28,2026-07-28,1840.00,PE,ADANIPORTS26JUL1840PE,0.00,0.00,0.00,242.10,0.00,242.10,1760.40,162.60,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66830,,ADANIPORTS,,2026-07-28,2026-07-28,1600.00,PE,ADANIPORTS26JUL1600PE,0.00,0.00,0.00,99.20,0.00,99.20,1760.40,54.30,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,57467,,ADANIPORTS,,2026-06-30,2026-06-30,1960.00,PE,ADANIPORTS26JUN1960PE,0.00,0.00,0.00,364.80,0.00,364.80,1760.40,225.75,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66594,,ADANIPORTS,,2026-06-30,2026-06-30,1620.00,PE,ADANIPORTS26JUN1620PE,0.00,0.00,0.00,33.30,33.30,33.30,1760.40,42.70,475,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,54761,,ADANIPORTS,,2026-05-26,2026-05-26,1980.00,PE,ADANIPORTS26MAY1980PE,0.00,0.00,0.00,398.70,0.00,398.70,1760.40,221.55,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66920,,ADANIPORTS,,2026-07-28,2026-07-28,1920.00,CE,ADANIPORTS26JUL1920CE,0.00,0.00,0.00,47.65,0.00,47.65,1760.40,80.50,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66837,,ADANIPORTS,,2026-07-28,2026-07-28,1720.00,CE,ADANIPORTS26JUL1720CE,0.00,0.00,0.00,105.00,0.00,105.00,1760.40,164.15,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77930,,ADANIPORTS,,2026-05-26,2026-05-26,1920.00,PE,ADANIPORTS26MAY1920PE,0.00,0.00,0.00,360.00,0.00,360.00,1760.40,169.10,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,43188,,ADANIPORTS,,2026-05-26,2026-05-26,1860.00,PE,ADANIPORTS26MAY1860PE,0.00,0.00,0.00,396.50,0.00,396.50,1760.40,121.75,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77922,,ADANIPORTS,,2026-05-26,2026-05-26,1840.00,PE,ADANIPORTS26MAY1840PE,100.85,104.00,78.15,96.05,96.40,101.80,1760.40,96.05,38950,33725,155,142180016.25,151,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77914,,ADANIPORTS,,2026-05-26,2026-05-26,1680.00,PE,ADANIPORTS26MAY1680PE,24.75,26.45,13.70,17.65,17.35,24.70,1760.40,17.65,228000,-12825,1403,1131689637.50,1158,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84583,,ADANIPORTS,,2026-05-26,2026-05-26,1300.00,PE,ADANIPORTS26MAY1300PE,0.80,0.90,0.75,0.80,0.75,1.00,1760.40,0.80,85975,-4750,97,59935951.25,48,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66625,,ADANIPORTS,,2026-06-30,2026-06-30,1860.00,CE,ADANIPORTS26JUN1860CE,0.00,0.00,0.00,40.40,0.00,40.40,1760.40,72.85,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77921,,ADANIPORTS,,2026-05-26,2026-05-26,1840.00,CE,ADANIPORTS26MAY1840CE,16.80,33.40,16.55,19.60,19.10,15.60,1760.40,19.60,279775,-19475,3472,3075924677.50,2892,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,35410,,ADANIPORTS,,2026-05-26,2026-05-26,1780.00,CE,ADANIPORTS26MAY1780CE,32.80,59.75,28.45,39.70,38.50,32.30,1760.40,39.70,716300,164825,6587,5717592361.25,5846,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77917,,ADANIPORTS,,2026-05-26,2026-05-26,1760.00,CE,ADANIPORTS26MAY1760CE,38.00,71.15,38.00,49.15,47.10,40.30,1760.40,49.15,727700,64600,8483,7312805808.75,7110,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84614,,ADANIPORTS,,2026-05-26,2026-05-26,1540.00,CE,ADANIPORTS26MAY1540CE,242.00,242.00,236.00,236.00,236.00,197.70,1760.40,228.75,57475,0,2,1690050.00,2,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84612,,ADANIPORTS,,2026-05-26,2026-05-26,1500.00,CE,ADANIPORTS26MAY1500CE,279.00,280.00,261.00,261.00,261.00,240.00,1760.40,266.65,219925,475,7,5909000.00,4,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STF,61101,,ADANIPORTS,,2026-07-28,2026-07-28,,,ADANIPORTS26JULFUT,1748.50,1805.30,1748.50,1773.70,1770.10,1753.80,1760.40,1773.70,70775,2850,100,84634360.00,92,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STF,66079,,ADANIPORTS,,2026-05-26,2026-05-26,,,ADANIPORTS26MAYFUT,1735.40,1798.00,1734.80,1763.80,1760.00,1741.40,1760.40,1763.80,20949875,161500,8576,7201003752.50,6840,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66834,,ADANIPORTS,,2026-07-28,2026-07-28,1680.00,PE,ADANIPORTS26JUL1680PE,0.00,0.00,0.00,139.65,0.00,139.65,1760.40,82.70,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66616,,ADANIPORTS,,2026-06-30,2026-06-30,1700.00,PE,ADANIPORTS26JUN1700PE,50.00,51.40,42.40,47.90,47.00,56.00,1760.40,47.90,33250,5700,89,73870693.75,54,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66586,,ADANIPORTS,,2026-06-30,2026-06-30,1500.00,PE,ADANIPORTS26JUN1500PE,12.00,12.40,11.00,11.00,11.00,13.45,1760.40,11.00,46075,475,10,7179292.50,9,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77933,,ADANIPORTS,,2026-05-26,2026-05-26,1960.00,PE,ADANIPORTS26MAY1960PE,0.00,0.00,0.00,394.45,0.00,394.45,1760.40,203.60,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66624,,ADANIPORTS,,2026-06-30,2026-06-30,1820.00,PE,ADANIPORTS26JUN1820PE,0.00,0.00,0.00,213.80,0.00,213.80,1760.40,130.85,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66919,,ADANIPORTS,,2026-07-28,2026-07-28,1880.00,PE,ADANIPORTS26JUL1880PE,0.00,0.00,0.00,271.70,0.00,271.70,1760.40,187.15,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,52129,,ADANIPORTS,,2026-05-26,2026-05-26,1940.00,CE,ADANIPORTS26MAY1940CE,3.80,10.15,3.60,5.15,5.00,3.75,1760.40,5.15,162925,-31825,1570,1452024460.00,1091,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84765,,ADANIPORTS,,2026-06-30,2026-06-30,1920.00,CE,ADANIPORTS26JUN1920CE,0.00,0.00,0.00,25.00,25.00,25.00,1760.40,54.10,1900,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66831,,ADANIPORTS,,2026-07-28,2026-07-28,1640.00,CE,ADANIPORTS26JUL1640CE,0.00,0.00,0.00,139.60,0.00,139.60,1760.40,210.75,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77726,,ADANIPORTS,,2026-05-26,2026-05-26,1200.00,PE,ADANIPORTS26MAY1200PE,0.50,0.55,0.45,0.45,0.45,0.45,1760.40,0.00,14725,0,13,7412968.75,6,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84503,,ADANIPORTS,,2026-05-26,2026-05-26,1260.00,PE,ADANIPORTS26MAY1260PE,0.00,0.00,0.00,2.20,2.20,2.20,1760.40,0.00,3325,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77856,,ADANIPORTS,,2026-05-26,2026-05-26,1360.00,PE,ADANIPORTS26MAY1360PE,1.10,1.10,1.10,1.10,1.10,1.95,1760.40,0.10,28025,-475,1,646522.50,1,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84619,,ADANIPORTS,,2026-05-26,2026-05-26,1580.00,PE,ADANIPORTS26MAY1580PE,6.75,7.50,4.15,4.90,4.90,6.75,1760.40,4.90,396625,122550,545,410378648.75,345,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84621,,ADANIPORTS,,2026-05-26,2026-05-26,1620.00,PE,ADANIPORTS26MAY1620PE,11.70,12.25,6.35,8.20,7.65,11.00,1760.40,8.20,287850,12350,1147,886813148.75,703,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84638,,ADANIPORTS,,2026-05-26,2026-05-26,1740.00,PE,ADANIPORTS26MAY1740PE,47.35,52.05,28.95,37.25,36.95,48.45,1760.40,37.25,373825,96900,3021,2550308321.25,2409,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,35411,,ADANIPORTS,,2026-05-26,2026-05-26,1780.00,PE,ADANIPORTS26MAY1780PE,64.35,64.35,45.00,57.20,57.60,70.90,1760.40,57.20,238450,151050,2105,1832282788.75,1807,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66914,,ADANIPORTS,,2026-07-28,2026-07-28,1800.00,CE,ADANIPORTS26JUL1800CE,0.00,0.00,0.00,77.50,0.00,77.50,1760.40,125.25,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66805,,ADANIPORTS,,2026-07-28,2026-07-28,1440.00,CE,ADANIPORTS26JUL1440CE,0.00,0.00,0.00,260.10,0.00,260.10,1760.40,359.20,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66587,,ADANIPORTS,,2026-06-30,2026-06-30,1540.00,CE,ADANIPORTS26JUN1540CE,0.00,0.00,0.00,170.20,0.00,170.20,1760.40,257.75,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77932,,ADANIPORTS,,2026-05-26,2026-05-26,1960.00,CE,ADANIPORTS26MAY1960CE,2.90,7.65,2.90,3.95,3.85,2.90,1760.40,3.95,120175,74100,1189,1110192253.75,857,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,43187,,ADANIPORTS,,2026-05-26,2026-05-26,1860.00,CE,ADANIPORTS26MAY1860CE,11.75,26.85,11.75,15.20,14.80,11.85,1760.40,15.20,176700,5225,1862,1662784548.75,1528,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77915,,ADANIPORTS,,2026-05-26,2026-05-26,1720.00,CE,ADANIPORTS26MAY1720CE,56.95,97.60,56.15,71.80,70.60,60.50,1760.40,71.80,271225,-61275,968,825969330.00,880,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77852,,ADANIPORTS,,2026-05-26,2026-05-26,1360.00,CE,ADANIPORTS26MAY1360CE,0.00,0.00,0.00,349.75,349.75,349.75,1760.40,404.40,475,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66893,,ADANIPORTS,,2026-07-28,2026-07-28,1720.00,PE,ADANIPORTS26JUL1720PE,0.00,0.00,0.00,162.75,0.00,162.75,1760.40,99.80,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66925,,ADANIPORTS,,2026-07-28,2026-07-28,2000.00,PE,ADANIPORTS26JUL2000PE,0.00,0.00,0.00,367.40,0.00,367.40,1760.40,270.40,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66894,,ADANIPORTS,,2026-07-28,2026-07-28,1760.00,CE,ADANIPORTS26JUL1760CE,0.00,0.00,0.00,95.00,95.00,95.00,1760.40,143.75,1900,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66629,,ADANIPORTS,,2026-06-30,2026-06-30,1900.00,PE,ADANIPORTS26JUN1900PE,159.95,159.95,159.00,159.00,159.00,276.05,1760.40,182.10,1900,1900,4,3913453.75,2,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84615,,ADANIPORTS,,2026-05-26,2026-05-26,1540.00,PE,ADANIPORTS26MAY1540PE,4.30,4.55,2.85,3.35,3.25,4.05,1760.40,3.35,181925,-168625,663,486039380.00,346,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77851,,ADANIPORTS,,2026-05-26,2026-05-26,1320.00,PE,ADANIPORTS26MAY1320PE,0.90,0.90,0.90,0.90,0.90,0.90,1760.40,0.05,10925,-475,1,627427.50,1,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66622,,ADANIPORTS,,2026-06-30,2026-06-30,1780.00,PE,ADANIPORTS26JUN1780PE,75.00,75.00,75.00,75.00,75.00,101.00,1760.40,108.50,1425,475,1,881125.00,1,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84753,,ADANIPORTS,,2026-06-30,2026-06-30,1760.00,PE,ADANIPORTS26JUN1760PE,91.00,91.00,91.00,91.00,91.00,426.95,1760.40,98.20,950,950,2,1758450.00,1,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77920,,ADANIPORTS,,2026-05-26,2026-05-26,1800.00,PE,ADANIPORTS26MAY1800PE,84.00,84.00,54.70,69.40,69.75,83.50,1760.40,69.40,217550,86925,1183,1048402116.25,963,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77916,,ADANIPORTS,,2026-05-26,2026-05-26,1720.00,PE,ADANIPORTS26MAY1720PE,39.00,42.70,22.75,29.40,29.35,40.10,1760.40,29.40,303050,-38475,2552,2120021733.75,2148,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84636,,ADANIPORTS,,2026-05-26,2026-05-26,1700.00,PE,ADANIPORTS26MAY1700PE,31.60,34.80,18.00,23.00,22.75,31.35,1760.40,23.00,1007475,167200,3803,3112545467.50,2940,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66922,,ADANIPORTS,,2026-07-28,2026-07-28,1960.00,CE,ADANIPORTS26JUL1960CE,0.00,0.00,0.00,40.10,0.00,40.10,1760.40,68.80,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,43198,,ADANIPORTS,,2026-06-30,2026-06-30,1800.00,PE,ADANIPORTS26JUN1800PE,90.00,94.00,85.00,92.60,94.00,100.70,1760.40,92.60,8075,6175,16,14364546.25,11,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77907,,ADANIPORTS,,2026-05-26,2026-05-26,1560.00,CE,ADANIPORTS26MAY1560CE,204.00,223.00,200.00,200.00,200.00,185.00,1760.40,210.40,108775,-950,4,3359105.00,4,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84634,,ADANIPORTS,,2026-05-26,2026-05-26,1700.00,CE,ADANIPORTS26MAY1700CE,73.70,112.65,69.30,84.70,84.10,72.45,1760.40,84.70,593275,-62225,1783,1518086225.00,1393,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,49423,,ADANIPORTS,,2026-05-26,2026-05-26,1900.00,CE,ADANIPORTS26MAY1900CE,5.55,17.00,5.40,8.95,8.65,6.95,1760.40,8.95,559550,109725,4211,3824862331.25,3281,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,66916,,ADANIPORTS,,2026-07-28,2026-07-28,1840.00,CE,ADANIPORTS26JUL1840CE,0.00,0.00,0.00,66.15,0.00,66.15,1760.40,108.60,0,0,0,0.00,0,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,77911,,ADANIPORTS,,2026-05-26,2026-05-26,1640.00,CE,ADANIPORTS26MAY1640CE,137.00,162.25,128.20,131.15,130.35,115.30,1760.40,131.15,899650,-8075,98,82948751.25,92,F1,475,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,90998,,BAJAJFINSV,,2026-05-26,2026-05-26,1620.00,CE,BAJAJFINSV26MAY1620CE,0.00,0.00,0.00,134.65,134.65,134.65,1818.30,204.65,3500,0,0,0.00,0,F1,250,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84207,,BAJAJFINSV,,2026-05-26,2026-05-26,2120.00,PE,BAJAJFINSV26MAY2120PE,0.00,0.00,0.00,335.00,335.00,335.00,1818.30,296.05,16750,0,0,0.00,0,F1,250,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,72533,,BAJAJFINSV,,2026-07-28,2026-07-28,1600.00,PE,BAJAJFINSV26JUL1600PE,0.00,0.00,0.00,29.55,0.00,29.55,1818.30,19.20,0,0,0,0.00,0,F1,300,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,91348,,BAJAJFINSV,,2026-06-30,2026-06-30,1920.00,PE,BAJAJFINSV26JUN1920PE,0.00,0.00,0.00,120.00,120.00,120.00,1818.30,132.55,250,0,0,0.00,0,F1,250,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,72402,,BAJAJFINSV,,2026-06-30,2026-06-30,1620.00,PE,BAJAJFINSV26JUN1620PE,0.00,0.00,0.00,27.15,27.15,27.15,1818.30,13.20,2500,0,0,0.00,0,F1,250,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84182,,BAJAJFINSV,,2026-05-26,2026-05-26,1640.00,CE,BAJAJFINSV26MAY1640CE,0.00,0.00,0.00,434.40,0.00,434.40,1818.30,185.65,0,0,0,0.00,0,F1,250,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84200,,BAJAJFINSV,,2026-05-26,2026-05-26,2000.00,CE,BAJAJFINSV26MAY2000CE,2.75,2.80,1.90,2.05,1.95,3.40,1818.30,2.05,360750,9750,185,92600900.00,116,F1,250,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,91017,,BAJAJFINSV,,2026-05-26,2026-05-26,1980.00,PE,BAJAJFINSV26MAY1980PE,0.00,0.00,0.00,172.00,172.00,172.00,1818.30,162.35,1000,0,0,0.00,0,F1,250,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,84179,,BAJAJFINSV,,2026-05-26,2026-05-26,1560.00,PE,BAJAJFINSV26MAY1560PE,1.50,1.55,1.50,1.55,1.55,1.00,1818.30,1.55,79250,-250,2,780762.50,2,F1,250,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,72548,,BAJAJFINSV,,2026-07-28,2026-07-28,1880.00,CE,BAJAJFINSV26JUL1880CE,0.00,0.00,0.00,74.80,0.00,74.80,1818.30,85.50,0,0,0,0.00,0,F1,300,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,91364,,BAJAJFINSV,,2026-06-30,2026-06-30,2120.00,CE,BAJAJFINSV26JUN2120CE,0.00,0.00,0.00,5.35,0.00,5.35,1818.30,10.60,0,0,0,0.00,0,F1,250,,,,,
